track_uri,track_name,artist_uri,album_uri,playlist_uri,duration_ms,preview_url,popularity,added_at,added_by,,date,time,added_at
4BTKLuoeQilGkBi47bt2hs,Nocturne No.15 In F Minor Op.55 No.1,7y97mc3bZRFXzT2szRM4L4,3zHkuOkUqIgRwCcVnbX9qf,37i9dQZF1DX99gNWyxQ2OR,280000,https://p.scdn.co/mp3-preview/64bc3339ae579dee6364f1ed373a698ba123e07e?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
1QBaOzhMlaWx9zQZIEmJFx,Nocturne in E-Flat Major Op. 55 No. 2,7y97mc3bZRFXzT2szRM4L4,0ylbO515jtrovpxr1drKdF,37i9dQZF1DX99gNWyxQ2OR,366320,https://p.scdn.co/mp3-preview/fc4ce25a3ec37eea29ce2461f0f97983c9a2613b?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
6saqyONsKCCJw0gWh95LCi,Nocturne No.11 In G Minor Op.37 No.1,7y97mc3bZRFXzT2szRM4L4,2aoSpTAjFaMvaZeruqnCVv,37i9dQZF1DX99gNWyxQ2OR,321373,https://p.scdn.co/mp3-preview/436ada34c0c4e3959496bac49edd87e66cbbcc9d?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
4Q37ztBKLNpNTM60J1hHgL,Chopin: Nocturne No. 4 in F Major Op. 15 No. 1,7y97mc3bZRFXzT2szRM4L4,7y3AsSZqsPwODemRGCpnLZ,37i9dQZF1DX99gNWyxQ2OR,274346,https://p.scdn.co/mp3-preview/179f97e00990484074640755bf9edc9aa3220671?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
1SItHiHPqABSEgLckb1WHd,Nocturne No.9 in B Op.32 No.1,7y97mc3bZRFXzT2szRM4L4,7LKfwOdLM3y0lk4LSARD5t,37i9dQZF1DX99gNWyxQ2OR,309906,https://p.scdn.co/mp3-preview/8b70f22b650dbd06eac806925f0155ced83487a4?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
5uIEO6lSBDTyKXVnoJ0BWs,Nocturne No. 10 in A-Flat Major Op. 32 No. 2,7y97mc3bZRFXzT2szRM4L4,5sJtW03dyXYGzd7WRqT4Zk,37i9dQZF1DX99gNWyxQ2OR,289000,https://p.scdn.co/mp3-preview/b390d7bb7a23b087da5aa508306bad327d84a327?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
6TkDRZTjNLZZcrSQyjUSZZ,Nocturne No. 7 in C-Sharp Minor Op. 27 No. 1,7y97mc3bZRFXzT2szRM4L4,0lrM7kR5o7iqkajLKIlzRg,37i9dQZF1DX99gNWyxQ2OR,326000,https://p.scdn.co/mp3-preview/60f996e9b2b2aaee256af4eaf6eac605229ff143?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
1EGFCxKCQ3isMnlPzEW8G1,Nocturne No.1 in B flat minor Op.9 No.1,7y97mc3bZRFXzT2szRM4L4,4Lq2ben6ERqYOQB1PM5QfB,37i9dQZF1DX99gNWyxQ2OR,334053,https://p.scdn.co/mp3-preview/1ace301ebbf90be646de4e84a6764a901b412480?cid=9950ac751e34487dbbe027c4fd7f8e99,51,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
02ZlhYcvzcBnsULXpsAMlj,Nocturne in C Minor Op. 48 No. 1,7y97mc3bZRFXzT2szRM4L4,7k54RTWZdOVQqMR5torR0n,37i9dQZF1DX99gNWyxQ2OR,369258,https://p.scdn.co/mp3-preview/b8a800a7deffa7eb0d67f04b88ea006653db61d4?cid=9950ac751e34487dbbe027c4fd7f8e99,39,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
2QD0F6WGobTHPgqDQZTtcP,Nocturne No.14 In F Sharp Minor Op.48 No.2,7y97mc3bZRFXzT2szRM4L4,3zHkuOkUqIgRwCcVnbX9qf,37i9dQZF1DX99gNWyxQ2OR,432200,https://p.scdn.co/mp3-preview/8b1037e5cc4c6cd786712e48e483d0c336b9ecc7?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
266pahK31Y6cZd4BMzTcAj,Nocturne in C Minor Op. Posthumous,7y97mc3bZRFXzT2szRM4L4,3H71tUq3RndNDXUCBSEl2N,37i9dQZF1DX99gNWyxQ2OR,184813,https://p.scdn.co/mp3-preview/9c538001eba98180e8a04ca63bc47958ca3da22f?cid=9950ac751e34487dbbe027c4fd7f8e99,39,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
7Fs8VvfKUBq9QULOmXDvJ3,Nocturne No. 6 in G Minor Op. 15 No. 3,7y97mc3bZRFXzT2szRM4L4,5sJtW03dyXYGzd7WRqT4Zk,37i9dQZF1DX99gNWyxQ2OR,266000,https://p.scdn.co/mp3-preview/53480369e466dccdb73938a82d23c20669bcd624?cid=9950ac751e34487dbbe027c4fd7f8e99,39,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
2QPzPGD9PnzWqnrOGP8yBp,Nocturne in G Major Op. 37 No. 2,7y97mc3bZRFXzT2szRM4L4,0FP9XagwY9S38aFqtqYJGC,37i9dQZF1DX99gNWyxQ2OR,343000,https://p.scdn.co/mp3-preview/377723b926f69ae49fa24efbb52754f4fe49adc9?cid=9950ac751e34487dbbe027c4fd7f8e99,38,2020-11-02 13:13:00,,,2020-11-02,13:13:00,2020-11-02
7vWAYEtK720fZv9tE72Sss,Space Oddity - 2019 Mix Single Edit,0oSGxfWSnnOXhD2fKuz2Gy,79PyvavDl8c4wvVZ0OpTkr,52ed11cF35KOKnJsetko4M,282711,https://p.scdn.co/mp3-preview/8bd1600b8c84fbd1fbf333606acf9184c9bed5e0?cid=9950ac751e34487dbbe027c4fd7f8e99,38,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,4I5zzKYd2SKDgZ9DRf5LVk,52ed11cF35KOKnJsetko4M,371413,https://p.scdn.co/mp3-preview/92caa5df4a00974b3065c2db0bb284dae528f62a?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,72mfhbEsMtXR6s7v9UhKe3,52ed11cF35KOKnJsetko4M,274746,https://p.scdn.co/mp3-preview/392a6a4c64a5129a088460dc6257c1ef740b54ab?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
0F0MA0ns8oXwGw66B2BSXm,Let's Dance - 1999 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,37KYBt1Lzn4eJ4KoCFZcnR,52ed11cF35KOKnJsetko4M,457133,,2,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,48D1hRORqJq52qsnUYZX56,52ed11cF35KOKnJsetko4M,279693,https://p.scdn.co/mp3-preview/9013a7bcbc6396bc39c1bcd457f8b130ed8222f0?cid=9950ac751e34487dbbe027c4fd7f8e99,68,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,6fQElzBNTiEMGdIeY0hy5l,52ed11cF35KOKnJsetko4M,217746,https://p.scdn.co/mp3-preview/ef2d676da4cb7c7468bd9cc198885e20fb22acb2?cid=9950ac751e34487dbbe027c4fd7f8e99,65,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
7LyIoUsiMtelB1I0I4drEF,Modern Love - 1999 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,37KYBt1Lzn4eJ4KoCFZcnR,52ed11cF35KOKnJsetko4M,288466,,1,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,1ay9Z4R5ZYI2TY7WiDhNYQ,52ed11cF35KOKnJsetko4M,318026,https://p.scdn.co/mp3-preview/c44d8c4979152c4e248cf672d357cf4b02ffaec7?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
5IyL3XOaRPpTgxVjRIAxXU,Ziggy Stardust - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,48D1hRORqJq52qsnUYZX56,52ed11cF35KOKnJsetko4M,193880,https://p.scdn.co/mp3-preview/d716eecb761319f10287f81fa0be531458af22b6?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1L12V5VX4tOcsk3vjIGLvO,Under Pressure - Live Glastonbury 2000,0oSGxfWSnnOXhD2fKuz2Gy,6frjpRu2P0fdF9xSS9stjY,52ed11cF35KOKnJsetko4M,323213,https://p.scdn.co/mp3-preview/ea96f82ed3a92cb0dd5ac49e432344569f843312?cid=9950ac751e34487dbbe027c4fd7f8e99,38,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6uZtMNTfU5u8w6fsnXeOdb,The Jean Genie - 2013 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,3HZKOk1knxrUU3y5ZIOdbz,52ed11cF35KOKnJsetko4M,248013,https://p.scdn.co/mp3-preview/3cd5affef661f36234cf4bcb8748654de2b85567?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
61MJt8DGgDadH67v9mRUYo,The Man Who Sold the World - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,6m9cpSfRCYltkhxl23wq0j,52ed11cF35KOKnJsetko4M,241346,https://p.scdn.co/mp3-preview/4ef2c668e77099164664c57ef3a3b09b618d4e64?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1PehfITh0TTRx3LkDdV4h3,Fame - 2016 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0lITGovWgaQGi42EfqcE5P,52ed11cF35KOKnJsetko4M,261373,https://p.scdn.co/mp3-preview/2d55b6e70bebbfdfca3d550703bce8d6ac9c0308?cid=9950ac751e34487dbbe027c4fd7f8e99,59,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
4JRem7xHp2l0kmUvt9zCKu,Golden Years - 2016 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0MWrKayUshRuT8maG4ZAOU,52ed11cF35KOKnJsetko4M,243280,https://p.scdn.co/mp3-preview/9430da69f53cfc3ed63ca0cb0a8e3dee8066d13a?cid=9950ac751e34487dbbe027c4fd7f8e99,61,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
37CRPk0L5ZpfPeePEPwE0t,Ashes to Ashes - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,5fxvWHvIDPIALfTfRiwyB0,52ed11cF35KOKnJsetko4M,266160,https://p.scdn.co/mp3-preview/3bdf1912216c8aeef3bd988d5349100a37ff79c4?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
7uPmQttafLiJyju14JREY4,Young Americans - 2016 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0lITGovWgaQGi42EfqcE5P,52ed11cF35KOKnJsetko4M,313706,https://p.scdn.co/mp3-preview/5f6fafd9f5688e3b5163d695e2bf5180dfda296e?cid=9950ac751e34487dbbe027c4fd7f8e99,59,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1vP2JEXRsGrFbwOZ0foOQ5,Sound and Vision - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,2de6LD7eOW8zrlorbS28na,52ed11cF35KOKnJsetko4M,184381,https://p.scdn.co/mp3-preview/b4b02d972586fc94d9ca0567986cbd4b3c2f5cd0?cid=9950ac751e34487dbbe027c4fd7f8e99,62,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
3hwBAnHkAHXhy1J3FpfNmA,Let's Dance - Nile Rodgers String Version Radio Edit,0oSGxfWSnnOXhD2fKuz2Gy,4TgYOJ8IgQlGUh4O2goVJ5,52ed11cF35KOKnJsetko4M,250470,https://p.scdn.co/mp3-preview/60b7b6b8cd6f4cb8828d27ef90a5cd927976c697?cid=9950ac751e34487dbbe027c4fd7f8e99,34,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
3Vn9oCZbdI1EMO7jxdz2Rc,Lazarus,0oSGxfWSnnOXhD2fKuz2Gy,2w1YJXWMIco6EBf0CovvVN,52ed11cF35KOKnJsetko4M,382386,https://p.scdn.co/mp3-preview/a8d5a6f1796b7896aefc89bc5d9cacc39ee7129a?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
5oidljiMjeJTWUGZ4TfFea,Under Pressure,1dfeR4HaWDbWqFHLkxsg1d,2PEAajl89bIS4eWMk7zlbV,52ed11cF35KOKnJsetko4M,237520,https://p.scdn.co/mp3-preview/3ea95eba64978a66a339a586a506db88e559dfa5?cid=9950ac751e34487dbbe027c4fd7f8e99,65,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
0Fao855T3klV3REFRFHRF3,Blackstar,0oSGxfWSnnOXhD2fKuz2Gy,2w1YJXWMIco6EBf0CovvVN,52ed11cF35KOKnJsetko4M,597933,https://p.scdn.co/mp3-preview/c32aef0348e1824b600df0e81aa176a1576d1279?cid=9950ac751e34487dbbe027c4fd7f8e99,53,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1NCnHRHMuOE0AgZJMSs5hh,Wild Is The Wind - Live Glastonbury 2000,0oSGxfWSnnOXhD2fKuz2Gy,6frjpRu2P0fdF9xSS9stjY,52ed11cF35KOKnJsetko4M,414866,https://p.scdn.co/mp3-preview/7e300a374f385b80c65fb8d40b8c6d84dc53345c?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
3IBO8J40fBC3n1KW8NhVap,The Stars (Are Out Tonight),0oSGxfWSnnOXhD2fKuz2Gy,16F7X7WOFZhMwQNsMil7lq,52ed11cF35KOKnJsetko4M,237133,https://p.scdn.co/mp3-preview/f80a3db5285be90933d0bbf321f0de9502f5f9ee?cid=9950ac751e34487dbbe027c4fd7f8e99,48,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2RDXq7AwoEpvrjsXe4zlUc,Queen Bitch - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,6fQElzBNTiEMGdIeY0hy5l,52ed11cF35KOKnJsetko4M,200506,https://p.scdn.co/mp3-preview/3334c470024d6509757b15e374257239e43114e7?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
7Lk0PQDl3jtOr0UoZmQPhs,Diamond Dogs - 2016 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,72mfhbEsMtXR6s7v9UhKe3,52ed11cF35KOKnJsetko4M,364240,https://p.scdn.co/mp3-preview/d13ca077ba5363a8f22ff2c88996e2a1e7fef43f?cid=9950ac751e34487dbbe027c4fd7f8e99,52,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2AD2Xa5MkgF0xJBE1cFZwe,Dollar Days,0oSGxfWSnnOXhD2fKuz2Gy,2w1YJXWMIco6EBf0CovvVN,52ed11cF35KOKnJsetko4M,284813,https://p.scdn.co/mp3-preview/e0e682f70210968d841ada1f447b693760b9bd96?cid=9950ac751e34487dbbe027c4fd7f8e99,46,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1CFz8ZV88CFLwmggjGrW4c,The Next Day,0oSGxfWSnnOXhD2fKuz2Gy,16F7X7WOFZhMwQNsMil7lq,52ed11cF35KOKnJsetko4M,206786,https://p.scdn.co/mp3-preview/809dc32c47941046afb8b0da7627f2a3df175146?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
4mm9p1NTNBYnyA89jfss3Z,Scary Monsters (And Super Creeps) - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,5fxvWHvIDPIALfTfRiwyB0,52ed11cF35KOKnJsetko4M,313453,https://p.scdn.co/mp3-preview/d8b5824f17d948e760c2c6500358e8851e9d5800?cid=9950ac751e34487dbbe027c4fd7f8e99,52,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
56jhj8hHTw3PEoFV74wn5j,Weeping Wall - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,2de6LD7eOW8zrlorbS28na,52ed11cF35KOKnJsetko4M,209013,https://p.scdn.co/mp3-preview/3a14a5a37b4be3e43c53f4ca13ad97aa59d3a95f?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2TxMPs02ZxUdI3oImLTINt,Thursday's Child,0oSGxfWSnnOXhD2fKuz2Gy,79EPGP6VA65fDFs4fgFpel,52ed11cF35KOKnJsetko4M,322226,https://p.scdn.co/mp3-preview/9235eed20362303faad2b2c27a81f9cab778b5b9?cid=9950ac751e34487dbbe027c4fd7f8e99,39,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
3n5I9KzifOX3Av8BkYlXAt,Here Comes the Night - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,71nxmbr3tHAVyvdHXc0ltd,52ed11cF35KOKnJsetko4M,189613,https://p.scdn.co/mp3-preview/a0f75f63550cc6e18e37096663e1843f3cce5237?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6N9PAf91qP6aJIzT8bVoof,Girl Loves Me,0oSGxfWSnnOXhD2fKuz2Gy,2w1YJXWMIco6EBf0CovvVN,52ed11cF35KOKnJsetko4M,291946,https://p.scdn.co/mp3-preview/5738035a5ddb393677886f7929d58d6407b2258b?cid=9950ac751e34487dbbe027c4fd7f8e99,47,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
3QDodyeYzq4SkAFETlK1cK,China Girl - Live Glastonbury 2000,0oSGxfWSnnOXhD2fKuz2Gy,6frjpRu2P0fdF9xSS9stjY,52ed11cF35KOKnJsetko4M,264013,https://p.scdn.co/mp3-preview/d2341cca4b6a7adc451e43d4e1ce23cafa87eb2c?cid=9950ac751e34487dbbe027c4fd7f8e99,36,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
34Pobuh81Cvth4YZ6qdLdI,Blue Jean - 1999 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0x0rVyhppIuVdrHmlB15bn,52ed11cF35KOKnJsetko4M,192160,,0,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
5DBRGnqJLaBJFOvQ8lssqP,Day-In Day-Out - 1999 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0Kzazpd1bFvj1s4kKRJ2ox,52ed11cF35KOKnJsetko4M,335466,,0,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2SFBcuXj0qW2FogcmKh32n,Heathen (The Rays),0oSGxfWSnnOXhD2fKuz2Gy,6cideQBTEM8b6pQ40OHQ2P,52ed11cF35KOKnJsetko4M,256426,https://p.scdn.co/mp3-preview/38da50572de5cdb9e05e918d7296cfd5cc4b8877?cid=9950ac751e34487dbbe027c4fd7f8e99,33,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
7EjT4uGrhkPtsN0drHeus1,Valentine's Day,0oSGxfWSnnOXhD2fKuz2Gy,16F7X7WOFZhMwQNsMil7lq,52ed11cF35KOKnJsetko4M,182293,https://p.scdn.co/mp3-preview/7043a0d468b7d5a838d57d806e367a96f9ee9501?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
5NXCDF2wyPv06X54abGTcp,Boys Keep Swinging - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0S5nxDIEprOH23QeDoMeFK,52ed11cF35KOKnJsetko4M,198506,https://p.scdn.co/mp3-preview/118f68eaac949b83d90e4a54a2ac1828541478d9?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
050WzEAzwEQV87v8m1Oqnb,Buddha of Suburbia,0oSGxfWSnnOXhD2fKuz2Gy,1ffVrnHH8i2POp5M7AzEDi,52ed11cF35KOKnJsetko4M,264800,https://p.scdn.co/mp3-preview/ed674c7c5012aa6958e4a28cdcb0290d7edc8243?cid=9950ac751e34487dbbe027c4fd7f8e99,43,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6ZUwzAFkFYHbe8dqqe2pB5,I'm Afraid of Americans,0oSGxfWSnnOXhD2fKuz2Gy,4yRoLvuzNxFDdodNNrZAEM,52ed11cF35KOKnJsetko4M,300160,https://p.scdn.co/mp3-preview/4b969841072e0ad5930cc8c3148dcd6eac65e85b?cid=9950ac751e34487dbbe027c4fd7f8e99,48,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2nxRMneammJUe5cUBaBWMO,Never Get Old,0oSGxfWSnnOXhD2fKuz2Gy,04bKxe1Y7WFw4yrDPlmswG,52ed11cF35KOKnJsetko4M,264933,https://p.scdn.co/mp3-preview/02f477207a8a5eb17c57b12ddf9b0fc07ecb03f1?cid=9950ac751e34487dbbe027c4fd7f8e99,33,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1aBgL67Czpgnm87kbrQuzo,Time - 2013 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,3HZKOk1knxrUU3y5ZIOdbz,52ed11cF35KOKnJsetko4M,315855,https://p.scdn.co/mp3-preview/4a906a37730e5f73f47a31b93c97890db57f1d46?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6zQQtHYG3MlNc0I7EClf1A,Strangers When We Meet,0oSGxfWSnnOXhD2fKuz2Gy,0pUursvGUAgcDiEqYlnZ0q,52ed11cF35KOKnJsetko4M,307200,https://p.scdn.co/mp3-preview/ab879cb2a30ec609e99e35e55bab3855c102f3e9?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
2eT2XA8FH6yKqIO5AbqMjs,Sue (Or In a Season of Crime),0oSGxfWSnnOXhD2fKuz2Gy,2w1YJXWMIco6EBf0CovvVN,52ed11cF35KOKnJsetko4M,280373,https://p.scdn.co/mp3-preview/f7d9532701a1f6b9d5f2fab8fc728c79b088ea1d?cid=9950ac751e34487dbbe027c4fd7f8e99,46,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
4zxhbqQvTlKMijA6KYC9Pn,China Girl - Live At The Manhattan Center New York,0oSGxfWSnnOXhD2fKuz2Gy,1pOR2tIMQZ30GNCVz4TkFp,52ed11cF35KOKnJsetko4M,407946,https://p.scdn.co/mp3-preview/d0ab96d435e310e471460ac057eed83b6380147d?cid=9950ac751e34487dbbe027c4fd7f8e99,28,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
5nGuwdPZAuTN3DMS7yVViz,Jump They Say - 2003 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,1yFItZkb7DBAkQ5RB8OJv9,52ed11cF35KOKnJsetko4M,265333,https://p.scdn.co/mp3-preview/0679b6cad93e3054c7260d9022e29c64e9fbcc19?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6JaYRajAjlWOaqyJV2kAh4,Oh! You Pretty Things - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,6m9cpSfRCYltkhxl23wq0j,52ed11cF35KOKnJsetko4M,193986,https://p.scdn.co/mp3-preview/747efde7fb823bbfd4d17c64da55b75a0379c887?cid=9950ac751e34487dbbe027c4fd7f8e99,27,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
6GCNEAIZVH4lKQD30lfQ6f,Velvet Goldmine - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,6m9cpSfRCYltkhxl23wq0j,52ed11cF35KOKnJsetko4M,190314,https://p.scdn.co/mp3-preview/cba3c1a38bf22e5a4e1b187047be66eba1ef9416?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
3hDdoYcloluv7FeoFZUP63,It's Hard to Be a Saint in the City,0oSGxfWSnnOXhD2fKuz2Gy,5zvy6zyWxnUUyNKnTOVrad,52ed11cF35KOKnJsetko4M,228800,https://p.scdn.co/mp3-preview/168714e4f3839be8080ceb67f16f612d762dde55?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
1SWWn0eLHHRoZbx0aBDdVg,Fantastic Voyage - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,0S5nxDIEprOH23QeDoMeFK,52ed11cF35KOKnJsetko4M,175093,https://p.scdn.co/mp3-preview/5be4992069246e8d72fdf23c1257adff854c38e4?cid=9950ac751e34487dbbe027c4fd7f8e99,46,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
5SKVOO1MLa43VDrPztAQho,She's Got Medals,0oSGxfWSnnOXhD2fKuz2Gy,0FjFEuKt6CoUiY73DMdK5N,52ed11cF35KOKnJsetko4M,146000,https://p.scdn.co/mp3-preview/9ec100518f891a266870ac860adbc05c864f081d?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
0CKvH3vdAIQsjq2SxWwY2n,Something in the Air,0oSGxfWSnnOXhD2fKuz2Gy,79EPGP6VA65fDFs4fgFpel,52ed11cF35KOKnJsetko4M,346106,https://p.scdn.co/mp3-preview/d378252eb928023cdfbd8f6415b11732a6f2de62?cid=9950ac751e34487dbbe027c4fd7f8e99,33,2019-10-04 13:28:00,david_bowie_,,2019-10-04,13:28:00,2019-10-04
